X,Y,LAT,LONG,FC,DSG,SORT_NAME_,FULL_NAME_,FULL_NAM_1,SORT_NAM_1,FULL_NAM_2,FULL_NAM_3,NOTE,ADM1_1,ADM2,ADM3,NO_ADM4,ID_ADM4,NOM_ADM4,ADM4,bbox
-72.583333,19.883333,19.883333,-72.583333,P,PPL,VIEUXCAILLE,Vieux Caille,Vieux Caille,VIEUXCAILLE,Vieux Caille,Vieux Caille,,Nord-Ouest,Saint Louis du Nord,ANSE A FOLEUR,3,922-03,3ème Cote de Fer,COTE DE FER,"(4:-72.62213778573005,19.83985589013736,-72.56004941994462,...)"
-72.583333,19.883333,19.883333,-72.583333,P,PPL,VIEUCAILLE,Vieu Caille,Vieu Caille,VIEUCAILLE,Vieu Caille,Vieu Caille,,Nord-Ouest,Saint Louis du Nord,ANSE A FOLEUR,3,922-03,3ème Cote de Fer,COTE DE FER,"(4:-72.62213778573005,19.83985589013736,-72.56004941994462,...)"
-73.118056,19.768056,19.768056,-73.118056,P,PPL,VIEUXCAILLE,Vieux Caille,Vieux Caille,VIEUXCAILLE,Vieux Caille,Vieux Caille,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,2,934-03,3ème Vielle Hatte,GUINAUDEE,"(4:-73.19818380493848,19.69627968036315,-73.06546170899054,...)"
-72.411111,18.515833,18.515833,-72.411111,P,PPL,VIEUXCAILLE,Vieux Caille,Vieux Caille,VIEUXCAILLE,Vieux Caille,Vieux Caille,,Ouest,Port-au-Prince,CARREFOUR,10,113-02,10ème Thor,THOR,"(4:-72.41448717614213,18.50547410494613,-72.37812438243412,...)"
-72.0,19.633333,19.633333,-72,P,PPL,MINGNY,Mingny,Mingny,MINGNY,Mingny,Mingny,,Nord-Est,Trou du Nord,TROU DU NORD,1,431-01,1ère Garcin,GARCIN,"(4:-72.02436879988005,19.59863797096574,-71.98337763267148,...)"
-73.858333,18.159167,18.159167,-73.858333,P,PPL,MINEUR,Mineur,Mineur,MINEUR,Mineur,Mineur,,Sud,Cayes,TORBECK,1,712-01,1ère Bourry,BOURY,"(4:-73.87794137009797,18.11552110861243,-73.78889499320923,...)"
-73.716667,18.4,18.4,-73.716667,P,PPL,MINET,Minet,Minet,MINET,Minet,Minet,,Sud,Cayes,LES CAYES,10,711-06,10ème Dory,DORY,"(4:-73.75703268940691,18.34503654659949,-73.6864555023194,18.4210272611993)"
-72.583333,19.7,19.7,-72.583333,P,PPL,TENTE,Tenté,Tente,TENTE,Tenté,Tente,,Nord,Plaisance,PILATE,3,372-03,3ème Ravine Trompette,RAVINE TROMPETTE,"(4:-72.61580031273411,19.67130627516462,-72.56140549596671,...)"
-72.55,18.483333,18.483333,-72.55,P,PPL,TENARD,Ténard,Tenard,TENARD,Ténard,Tenard,,Ouest,Port-au-Prince,GRESSIER,24,116-03,24ème Petit Boucan,PETIT BOUCAN,"(4:-72.56977682893734,18.47156371929037,-72.49614020040974,...)"
-72.092778,18.4025,18.4025,-72.092778,P,PPL,TERLONGE,Terlonge,Terlonge,TERLONGE,Terlonge,Terlonge,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,3,131-08,3ème Belle Fontaine,BELLE FONTAINE,"(4:-72.19732129234359,18.36507456234136,-72.06401717315384,...)"
-72.092778,18.4025,18.4025,-72.092778,P,PPL,TELONGE,Telonge,Telonge,TELONGE,Telonge,Telonge,,Ouest,Croix des Bouquets,CROIX-DES-BOUQUES,3,131-08,3ème Belle Fontaine,BELLE FONTAINE,"(4:-72.19732129234359,18.36507456234136,-72.06401717315384,...)"
-73.683333,18.383333,18.383333,-73.683333,P,PPL,TELLIER,Tellier,Tellier,TELLIER,Tellier,Tellier,,Sud,Aquin,CAVAILLON,5,733-05,5ème Laroque,LAROGUE,"(4:-73.69773597123793,18.36390055316815,-73.60962991918529,...)"
-72.9,20.05,20.05,-72.9,P,PPL,MANCENILLIER,Mancenillier,Mancenillier,MANCENILLIER,Mancenillier,Mancenillier,,Nord-Ouest,Port-de-Paix,LA TORTUE,2,912-02,2ème Mare Rouge,MARE ROUGE,"(4:-72.96822958232923,20.01569990082993,-72.74550420295645,...)"
-71.95,19.416667,19.416667,-71.95,P,PPL,MANCEAU,Manceau,Manceau,MANCEAU,Manceau,Manceau,,Nord-Est,Valières,VALLIERE,1,441-01,1ère Trois Palmistes,TROIS PALMISTES,"(4:-71.97137931320458,19.3564883721408,-71.86681545816668,...)"
-72.4,19.35,19.35,-72.4,P,PPL,MANASAN,Manasan,Manasan,MANASAN,Manasan,Manasan,,Artibonite,Marmelade,SAINT-MICHEL,1,551-01,1ère Platana,PLATANA,"(4:-72.46475466859295,19.29820011144614,-72.33162136213599,...)"
-72.520278,18.329444,18.329444,-72.520278,P,PPL,MAMOUSET,Mamouset,Mamouset,MAMOUSET,Mamouset,Mamouset,,Sud-Est,Jacmel,JACMEL,6,211-06,6ème Montagne La Voute,MONTAGNE LA VOUTE,"(4:-72.57027294264202,18.23114428927767,-72.48180107605867,...)"
-72.883333,20.066667,20.066667,-72.883333,P,PPL,MAMBOUCO,Mambouco,Mambouco,MAMBOUCO,Mambouco,Mambouco,,Nord-Ouest,Port-de-Paix,LA TORTUE,2,912-02,2ème Mare Rouge,MARE ROUGE,"(4:-72.96822958232923,20.01569990082993,-72.74550420295645,...)"
-72.716667,18.4,18.4,-72.716667,P,PPL,LAVANGE,La Vange,La Vange,LAVANGE,La Vange,La Vange,,Ouest,Léogâne,GRAND-GOAVE,7,123-07,7ème Gérard,GERARD,"(4:-72.76458142169508,18.35424483363232,-72.67925023321152,...)"
-72.683333,18.383333,18.383333,-72.683333,P,PPL,LAVANGE,Lavange,Lavange,LAVANGE,Lavange,Lavange,,Ouest,Léogâne,GRAND-GOAVE,7,123-07,7ème Gérard,GERARD,"(4:-72.76458142169508,18.35424483363232,-72.67925023321152,...)"
-73.366667,19.7,19.7,-73.366667,P,PPL,LAVALIERE,La Valière,La Valiere,LAVALIERE,La Valière,La Valiere,,Nord-Ouest,Môle Saint Nicolas,BOMBARDOPOLIS,2,933-02,2ème des Forges,DES FORGES,"(4:-73.41616765001686,19.63000996978445,-73.29957936819312,...)"
-72.989444,18.238889,18.238889,-72.989444,P,PPL,SAINTCLOS,Saint-Clos,Saint-Clos,SAINTCLOS,Saint-Clos,Saint-Clos,,Sud-Est,Bainet,COTE-DE-FER,6,222-06,6ème Jamais Vu,JAMAIS VU,"(4:-73.01559756787333,18.17678115922331,-72.94673783228495,...)"
-72.7,19.1,19.1,-72.7,P,PPL,PORTAILMONTROUIS,Portail Montrouis,Portail Montrouis,PORTAILMONTROUIS,Portail Montrouis,Portail Montrouis,,Artibonite,Saint-Marc,SAINT-MARC,2,531-02,2ème Bois Neuf,BOIS NEUF,"(4:-72.82365958212387,18.99207940174318,-72.64223686184152,...)"
-74.183333,18.316667,18.316667,-74.183333,P,PPL,VERONE,Vérone,Verone,VERONE,Vérone,Verone,,Sud,Chardonnières,LES ANGLAIS,1,752-01,1ère Vérone,VERONE,"(4:-74.21085989736622,18.29715565880679,-74.12484804530089,...)"
-72.383333,18.35,18.35,-72.383333,P,PPL,VERITE,Vérité,Verite,VERITE,Vérité,Verite,,Sud-Est,Jacmel,JACMEL,4,211-04,4ème La Gosseline,LA GOSSELINE,"(4:-72.46280144992681,18.32690304673838,-72.3620792873291,...)"
-72.416667,19.8,19.8,-72.416667,P,PPL,VERGER,Verger,Verger,VERGER,Verger,Verger,,Nord,Limbé,BAS LIMBE,2,362-02,2ème Petit Howars,PETIT HOVARA / LA FA,"(4:-72.42426073384564,19.73260851207334,-72.3539887218019,...)"
-72.9,18.383333,18.383333,-72.9,P,PPL,VERDUN,Verdun,Verdun,VERDUN,Verdun,Verdun,,Ouest,Léogâne,PETIT-GOAVE,7,122-07,7ème des Platons,DES PLATONS,"(4:-72.9302653451694,18.34803379002756,-72.88506944270046,...)"
-73.891667,18.093889,18.093889,-73.891667,P,PPL,VERDUN,Verdun,Verdun,VERDUN,Verdun,Verdun,,Sud,Port-Salut,PORT-SALUT,4,721-03,4ème Barbois,DARBOIS,"(4:-73.94294257164222,18.06516401310887,-73.85269810893044,...)"
-72.916667,18.366667,18.366667,-72.916667,P,PPL,VERDIES,Verdies,Verdies,VERDIES,Verdies,Verdies,,Ouest,Léogâne,PETIT-GOAVE,7,122-07,7ème des Platons,DES PLATONS,"(4:-72.9302653451694,18.34803379002756,-72.88506944270046,...)"
-73.2,19.783333,19.783333,-73.2,P,PPL,VERDEGRI,Verdegri,Verdegri,VERDEGRI,Verdegri,Verdegri,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,6,934-06,6ème Grande Source,GRANDE SOURCE,"(4:-73.22773695459665,19.75476634319233,-73.18144899817258,...)"
-72.683333,19.1,19.1,-72.683333,P,PPL,VENOTTE,Venotte,Venotte,VENOTTE,Venotte,Venotte,,Artibonite,Saint-Marc,SAINT-MARC,6,531-06,6ème Charrette,CHARRETTE,"(4:-72.70579420813607,19.03776034636309,-72.63879751978953,...)"
-73.8,18.4,18.4,-73.8,P,PPL,LATIQUE,Latique,Latique,LATIQUE,Latique,Latique,,Sud,Cayes,LES CAYES,11,711-07,11ème Melon,MELON,"(4:-73.82127540633479,18.3467147966507,-73.73713047489133,...)"
-71.733333,19.066667,19.066667,-71.733333,P,PPL,LATINE,Latine,Latine,LATINE,Latine,Latine,,Centre,Cerca La Source,THOMASSIQUE,2,642-02,2ème Lociane,LOCIANE,"(4:-71.86287425844012,18.97648211325907,-71.72334187272907,...)"
-71.733333,19.066667,19.066667,-71.733333,P,PPL,LATINES,Latines,Latines,LATINES,Latines,Latines,,Centre,Cerca La Source,THOMASSIQUE,2,642-02,2ème Lociane,LOCIANE,"(4:-71.86287425844012,18.97648211325907,-71.72334187272907,...)"
-71.95,19.45,19.45,-71.95,P,PPL,LATINE,Latine,Latine,LATINE,Latine,Latine,,Nord-Est,Valières,VALLIERE,1,441-01,1ère Trois Palmistes,TROIS PALMISTES,"(4:-71.97137931320458,19.3564883721408,-71.86681545816668,...)"
-71.866667,19.4,19.4,-71.866667,P,PPL,BOISGAMELLE,Bois Gamelle,Bois Gamelle,BOISGAMELLE,Bois Gamelle,Bois Gamelle,,Nord-Est,Valières,CARICE,1,442-01,1ère Bois Gamelle,BOIS CAMELLE,"(4:-71.88502986283777,19.35501874771722,-71.8265329306501,...)"
-72.5,19.416667,19.416667,-72.5,P,PPL,BAZILA,Bazila,Bazila,BAZILA,Bazila,Bazila,,Artibonite,Gonaïves,GONAIVES,3,511-02,3ème Rivière de Bayonnais,RIVIERE DE BAYONNAIS,"(4:-72.62910629681801,19.33663076220006,-72.45223149668607,...)"
-72.548889,18.523889,18.523889,-72.548889,P,PPL,BAZELAIS,Bazelais,Bazelais,BAZELAIS,Bazelais,Bazelais,,Ouest,Port-au-Prince,GRESSIER,24,116-03,24ème Petit Boucan,PETIT BOUCAN,"(4:-72.56977682893734,18.47156371929037,-72.49614020040974,...)"
-72.483333,19.416667,19.416667,-72.483333,P,PPL,BAYONNAIS,Bayonnais,Bayonnais,BAYONNAIS,Bayonnais,Bayonnais,,Artibonite,Gonaïves,GONAIVES,3,511-02,3ème Rivière de Bayonnais,RIVIERE DE BAYONNAIS,"(4:-72.62910629681801,19.33663076220006,-72.45223149668607,...)"
-71.9,19.45,19.45,-71.9,P,PPL,PITON,Piton,Piton,PITON,Piton,Piton,,Nord-Est,Valières,VALLIERE,1,441-01,1ère Trois Palmistes,TROIS PALMISTES,"(4:-71.97137931320458,19.3564883721408,-71.86681545816668,...)"
-72.133333,18.85,18.85,-72.133333,P,PPL,PITON,Piton,Piton,PITON,Piton,Piton,,Centre,Mirebalais,MIREBALAIS,3,621-01,3ème Grand Boucan,GRAND BOUCAN,"(4:-72.20114827817036,18.69524686315236,-72.10460012999187,...)"
-72.866667,18.166667,18.166667,-72.866667,P,PPL,PITON,Piton,Piton,PITON,Piton,Piton,,Sud-Est,Bainet,BAINET,9,221-08,9ème Bas de Gris-gris,BAS DE GRIS GRIS,"(4:-72.90251260856985,18.14180406610495,-72.74724250703593,...)"
-72.333333,19.166667,19.166667,-72.333333,P,PPL,MOUETTE,Mouette,Mouette,MOUETTE,Mouette,Mouette,,Artibonite,Dessalines,DESSALINES / MARCHANDES,5,541-05,5ème Fiéfé,FIEFIE,"(4:-72.39678258814575,19.10980707333795,-72.30015360620382,...)"
-72.666667,19.1,19.1,-72.666667,P,PPL,MOTACA,Motaca,Motaca,MOTACA,Motaca,Motaca,,Artibonite,Saint-Marc,SAINT-MARC,4,531-04,4ème Lalouère,LALOUERE,"(4:-72.69183163891887,19.04113873236679,-72.54733506116401,...)"
-72.744722,18.379167,18.379167,-72.744722,P,PPL,MOSEMBERG,Mosemberg,Mosemberg,MOSEMBERG,Mosemberg,Mosemberg,,Ouest,Léogâne,GRAND-GOAVE,1,123-01,1ère Tête à Boeuf,TETE A BOUF,"(4:-72.8337241928171,18.36473799826018,-72.74209457630349,...)"
-72.483333,19.616667,19.616667,-72.483333,P,PPL,MARTINO,Martino,Martino,MARTINO,Martino,Martino,,Nord,Plaisance,PLAISANCE,7,371-07,7ème Bassin,BASSIN,"(4:-72.51182260612819,19.58718014944452,-72.46062833982586,...)"
-72.533333,19.816667,19.816667,-72.533333,P,PPL,MARTINIQUE,Martinique,Martinique,MARTINIQUE,Martinique,Martinique,,Nord,Borgne,BORGNE,1,351-01,1ère Margot,MARGOT,"(4:-72.59550087216735,19.77704288212345,-72.508422506893,19.85171792814003)"
-72.433333,18.883333,18.883333,-72.433333,P,PPL,MARTINETTE,Martinette,Martinette,MARTINETTE,Martinette,Martinette,,Ouest,Arcahaie,ARCAHAIE,5,141-02,5ème Délices,DES DELICES,"(4:-72.52298020067559,18.78488054320269,-72.3603175226354,...)"
-72.3,19.5,19.5,-72.3,P,PPL,MARTINEAU,Martineau,Martineau,MARTINEAU,Martineau,Martineau,,Nord,Saint Raphaël,DONDON,3,342-03,3ème Matador,MATADOR,"(4:-72.33159316479259,19.45966203537478,-72.25071517356628,...)"
-73.966667,18.316667,18.316667,-73.966667,P,PPL,MARTINEAU,Martineau,Martineau,MARTINEAU,Martineau,Martineau,,Sud,Cayes,CHANTAL,3,713-03,3ème Carrefour Canon,CARREFOUR CANON,"(4:-74.04857386619079,18.23694701009663,-73.93979047305174,...)"
-73.65,18.316667,18.316667,-73.65,P,PPL,MARTINEAU,Martineau,Martineau,MARTINEAU,Martineau,Martineau,,Sud,Aquin,CAVAILLON,2,733-02,2ème Martineau,MARTINEAU,"(4:-73.69981355714981,18.24876810016787,-73.62069479093168,...)"
-71.75,19.583333,19.583333,-71.75,P,PPL,MARQUISMARAT,Marquis Marat,Marquis Marat,MARQUISMARAT,Marquis Marat,Marquis Marat,,Nord-Est,Ouanaminte,OUANAMINTHE,1,421-01,1ère Haut Maribahoux,HAUT MARIBAHOUX,"(4:-71.82459339157163,19.52132878279724,-71.71194023815133,...)"
-72.5,19.5,19.5,-72.5,P,PPL,LORRAIN,Lorrain,Lorrain,LORRAIN,Lorrain,Lorrain,,Artibonite,Gonaïves,ENNERY,3,512-03,3ème Chemin Neuf,CHEMIN NEUF,"(4:-72.58484178891729,19.49919747718201,-72.47109542231573,...)"
-72.733333,19.666667,19.666667,-72.733333,P,PPL,LORMANT,Lormant,Lormant,LORMANT,Lormant,Lormant,,Artibonite,Gros Morne,GROS MORNE,7,521-07,7ème Moulin,MOULIN,"(4:-72.80210107090755,19.61556416785226,-72.6926112737911,...)"
-72.753889,19.641389,19.641389,-72.753889,P,PPL,LORMANT,Lormant,Lormant,LORMANT,Lormant,Lormant,,Artibonite,Gros Morne,GROS MORNE,7,521-07,7ème Moulin,MOULIN,"(4:-72.80210107090755,19.61556416785226,-72.6926112737911,...)"
-72.633333,18.45,18.45,-72.633333,P,PPL,LORIN,Lorin,Lorin,LORIN,Lorin,Lorin,,Ouest,Léogâne,LEOGANE,1,121-01,1ère Dessources,DESSSOURCES,"(4:-72.70261745103437,18.43257736035707,-72.60499904666852,...)"
-72.15,18.783333,18.783333,-72.15,P,PPL,NOYAU,Noyau,Noyau,NOYAU,Noyau,Noyau,,Centre,Mirebalais,MIREBALAIS,3,621-01,3ème Grand Boucan,GRAND BOUCAN,"(4:-72.20114827817036,18.69524686315236,-72.10460012999187,...)"
-72.45,19.816667,19.816667,-72.45,P,PPL,NOVION,Novion,Novion,NOVION,Novion,Novion,,Nord,Borgne,PORT MARGOT,5,352-05,5ème Bas Quartier,BAS QUARTIER,"(4:-72.49271644001152,19.76660776873371,-72.40370204661201,...)"
-72.608889,18.320833,18.320833,-72.608889,P,PPL,NOUVELLETERRE,Nouvelle Terre,Nouvelle Terre,NOUVELLETERRE,Nouvelle Terre,Nouvelle Terre,,Sud-Est,Jacmel,JACMEL,9,211-09,9ème Haut Coq Chante,HAUT COQ CHANTE,"(4:-72.64857551564739,18.26731593658138,-72.56047119928627,...)"
-73.140278,19.76,19.76,-73.140278,P,PPL,MASSACRE,Massacre,Massacre,MASSACRE,Massacre,Massacre,,Nord-Ouest,Môle Saint Nicolas,JEAN RABEL,4,934-04,4ème La Montagne,LA MONTAGNE,"(4:-73.18813602955396,19.7298162736023,-73.11720851426139,...)"
-73.2,19.716667,19.716667,-73.2,P,PPL,MASSACRE,Massacre,Massacre,MASSACRE,Massacre,Massacre,,Nord-Ouest,Môle Saint Nicolas,BAIE DE HENNE,2,932-02,2ème Dos d'Ane,DOS D'ANE,"(4:-73.25497040196234,19.65971126925984,-73.17655349634663,...)"
-72.25,18.8,18.8,-72.25,P,PPL,MASSACRE,Massacre,Massacre,MASSACRE,Massacre,Massacre,,Centre,Mirebalais,SAUT-D'EAU,3,622-03,3ème Coupe Mardi Gras,COUPE MARDI GRAS,"(4:-72.2973075181273,18.77729069500975,-72.22905530965465,...)"
-72.483333,19.65,19.65,-72.483333,P,PPL,MASOUCO,Masouco,Masouco,MASOUCO,Masouco,Masouco,,Nord,Plaisance,PLAISANCE,3,371-03,3ème Haut Martineau,MARTINEAU,"(4:-72.49623997659347,19.61576310418405,-72.46680546819766,...)"
-72.85,19.783333,19.783333,-72.85,P,PPL,MASAC,Masac,Masac,MASAC,Masac,Masac,,Nord-Ouest,Port-de-Paix,BASSIN BLEU,2,913-02,2ème Carreau Datty,CARREAU DATTY,"(4:-72.92899223610266,19.73145455778177,-72.79076465696318,...)"
-72.466667,19.733333,19.733333,-72.466667,P,PPL,MARY,Mary,Mary,MARY,Mary,Mary,,Nord,Borgne,PORT MARGOT,6,352-06,6ème Bras Gauche,BRAS GAUCHE,"(4:-72.48684593009546,19.66311756212593,-72.42879381877958,...)"
-72.359722,18.528056,18.528056,-72.359722,P,PPLX,MARTISSANT,Martissant,Martissant,MARTISSANT,Martissant,Martissant,,Ouest,Port-au-Prince,PORT-AU-PRINCE,8,111-03,8ème Martissant,MARTISSANT,"(4:-72.37113901895043,18.49693749906652,-72.34902242894179,...)"
-72.45,19.433333,19.433333,-72.45,P,PPL,LOUOKA,Louoka,Louoka,LOUOKA,Louoka,Louoka,,Artibonite,Gonaïves,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-71.866667,18.933333,18.933333,-71.866667,P,PPL,LOSABEY,Los Abey,Los Abey,LOSABEY,Los Abey,Los Abey,,Centre,Lascahobas,BELLADERE,2,632-02,2ème Roye sec,ROY-SEC,"(4:-71.91548562426198,18.84116352437729,-71.77430378389238,...)"
