X,Y,GC_NOM_D_O,TYPE,ID_ADM1,ADM1,ID_ADM2,ADM2,ID_ADM3,NOM_ADM3,ADM3,NO_ADM4,ID_ADM4,NOM_ADM4,ADM4,Shape_Le_1,Shape_Ar_1,bbox
-72.623355359120197,19.453790582161400,Cocherel,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.635506493683906,19.454942934238801,Tarras,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.612023756749494,19.463657201707100,Dessources,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.677876831123996,19.452871571200600,Les Dattes,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.665438866019201,19.474378192238600,Bois Marchand,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.611319121268096,19.450010877430898,Ti Coupe Nandrin,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.618776843081605,19.479785447271400,Souvenance,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.668783388468995,19.468903070256498,Déronville,lieudit secondaire1,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.663543091231503,19.464473387587901,Chatelain,lieudit secondaire2,5,Artibonite,51,Gonaïves,511,Gonaïves,GONAIVES,1,511-01,1ère Pont Tamarin,PONT TAMARIN,0.402025350000000,0.007978160000000,"(4:-72.70329543283782,19.39203148326652,-72.58889987622814,...)"
-72.358669895299101,19.456980567362301,Lagoman,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.379523720547496,19.440036208093900,Dompté,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.366196795120700,19.409385468718199,Caïméite,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.407599082680903,19.417584592428501,Coudrai,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.338409181003996,19.461831029094299,Trou Cochon,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.388829872795696,19.407490955764601,Dessources,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.345265418612101,19.478654613841400,Nan Gabeau,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.364986284144294,19.433694306076401,Clerveaux,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.372473524741096,19.419725326145201,Ca Marthe,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.369887146170399,19.394729271213201,Lagon Laverdure,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.342592127191907,19.468023585268000,Source Jean Pierre,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.374496801938193,19.411085897586201,Dressic,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.380944042477296,19.394780620027600,Grand Gouffre,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.357568539467493,19.416818067295001,Carrefour Sevère,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.357727536159999,19.442284406574199,Peyrard,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,2,551-02,2ème Camathe,CAMATHE,0.395611410000000,0.004141620000000,"(4:-72.41352883788539,19.37855709033761,-72.32069193008834,...)"
-72.307570034969700,19.433862489425302,Blaise,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.260403712254302,19.401833822669801,Moïse,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.295695504929995,19.425008553936902,Bédouet,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.290529775799698,19.428317524017299,Oulandou,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.260212733247599,19.405848958228901,Pang,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.278120413975302,19.451626091862501,Rameau,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.289896876444800,19.423441220796200,Mapou,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.283134345504806,19.429480072425399,Savane Salée,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.279176109966897,19.445402677539398,Bois Chrétien,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.302646450357599,19.436335652517400,Boucan Laurrier,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.309209166567499,19.427963449586102,Marché Louverture,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.279291619359498,19.410478909828999,Trois Bouteilles,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.297720391131804,19.403277716076602,Tony,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.260084448848303,19.420880710266001,Boucan,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.288016677650603,19.415160259095199,Biaou,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.295418778768095,19.463523958290601,Haut de l'Eau,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.293518673230096,19.386330078461000,La Mine,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.307277498136997,19.422742824176598,Baille,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,4,551-04,4ème Lalomas,LALOMAS,0.381625620000000,0.005735980000000,"(4:-72.31599208476672,19.38351495115421,-72.22290406556999,...)"
-72.404846566480998,19.430286687152300,Pina,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.413791276867002,19.451472612356302,Nan Charles,lieudit autre,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.403215242229706,19.438896072347401,Cabia,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.457174614030905,19.454416227041701,Dufailly,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.358029298116307,19.473595035242202,Bois Neuf,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.392096027039898,19.442547175478001,Pèdi,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.412734177733896,19.443095661481699,Ti Boubain,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.421956823721004,19.461856196602099,Grand D'Lo,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.446622236818797,19.462584751973800,La Rivière,lieudit secondaire1,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.479208529360704,19.445512954137399,Puballot,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.389897858145702,19.431191962547199,Carobal,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.457995683635900,19.447546625858902,Lafond,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.487966549347703,19.441191492537900,Audigé,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.435166723159099,19.431250636778000,Lauri,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.433209124426597,19.442546839948299,Savane Carrée,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.441993432258499,19.428701150482201,Dalouet,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.431194991586693,19.456804084141400,Ligène,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.445801294910197,19.443880519959301,Garnier,lieudit secondaire2,5,Artibonite,51,Gonaïves,512,Ennery,ENNERY,1,512-01,1ère Savane Carrée,SAVANNE CARRE,0.414455040000000,0.005193450000000,"(4:-72.49334199403762,19.3971505799355,-72.35750898215366,...)"
-72.340983832300694,19.427691463513799,Tina,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.354808267736800,19.437988822388800,Ca Brûlé,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.327181704311300,19.442306271786300,Mathurin,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.309337148804701,19.442141683728700,Irlan,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.353853070113800,19.430561446880699,Dos Corosse,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.344804193865201,19.438583073408900,Nan Erzulie,lieudit secondaire1,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.340323289006804,19.432016036383398,Rami,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.326867194990200,19.432450327688102,Pabre,lieudit secondaire2,5,Artibonite,55,Marmelade,551,Saint-Michel de L'Attalaye,SAINT-MICHEL,3,551-03,3ème Bas de Sault,BAS DE SAULT,0.303488150000000,0.003288640000000,"(4:-72.36453593118813,19.37023180265572,-72.29700156067332,...)"
-72.200024230013199,19.430320167159099,Marché,objet autre,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.215550931386602,19.409413302382600,Wallondry,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.180205177712494,19.363245391358600,Localité,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.185927567146194,19.350206059404599,Nan Melon,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.225570736716904,19.350489529939100,Trou Zombi,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.186710525134401,19.405411392170400,Bissaintique,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.222449494073999,19.375253778973299,Garde Biassou,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.197390492732893,19.432392248718500,Jean Laurent,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,4,341-04,4ème Sanyago,SAN YAGO,0.636574960000000,0.007225010000000,"(4:-72.24864775988607,19.27912528670277,-72.15067402798383,...)"
-72.025013366906705,19.437203278598702,Haut Platon,lieudit secondaire2,4,Nord-Est,44,Valières,441,Vallières,VALLIERE,3,441-03,3ème Corosse,CAROSSE,0.230174600000000,0.002367800000000,"(4:-72.03760899136171,19.40394501465084,-71.95404183026608,...)"
-71.794481623736502,19.399787272507002,Saou,lieudit secondaire2,4,Nord-Est,42,Ouanaminte,423,Mont Organisé,MONT ORGANISE,2,423-02,2ème Bois Poux,BOIS POUX,0.275598760000000,0.003560070000000,"(4:-71.85970161573681,19.36822399244346,-71.78012658477394,...)"
-72.160540255858194,19.415973893274799,Buénabite,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,3,341-03,3ème Bouyaha,BOUYAHA,0.332456150000000,0.002597820000000,"(4:-72.19745266620743,19.36290201591544,-72.13371401658844,...)"
-72.172528812878099,19.398464742764400,Acabouille,lieudit secondaire1,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,3,341-03,3ème Bouyaha,BOUYAHA,0.332456150000000,0.002597820000000,"(4:-72.19745266620743,19.36290201591544,-72.13371401658844,...)"
-72.167077293756705,19.384141549434698,Guasimal,lieudit secondaire2,3,Nord,34,Saint Raphaël,341,Saint Raphaël,ST. RAPHAEL,3,341-03,3ème Bouyaha,BOUYAHA,0.332456150000000,0.002597820000000,"(4:-72.19745266620743,19.36290201591544,-72.13371401658844,...)"
-72.078788894565605,19.408077083976700,Bouqui,lieudit secondaire2,3,Nord,34,Saint Raphaël,343,Ranquitte,RANQUITTE,1,343-01,1ère Bac à Soude,BAC A SOUDE,0.262662020000000,0.002229860000000,"(4:-72.11494453506208,19.35976597741808,-72.05308420227396,...)"
-72.106317990910398,19.431070603281601,Brissète,lieudit secondaire2,3,Nord,34,Saint Raphaël,343,Ranquitte,RANQUITTE,1,343-01,1ère Bac à Soude,BAC A SOUDE,0.262662020000000,0.002229860000000,"(4:-72.11494453506208,19.35976597741808,-72.05308420227396,...)"
-71.848119833073994,19.364439029255099,Face Au Nord,lieudit secondaire2,4,Nord-Est,44,Valières,442,Carice,CARICE,1,442-01,1ère Bois Gamelle,BOIS CAMELLE,0.268544400000000,0.002015930000000,"(4:-71.88502986283777,19.35501874771722,-71.8265329306501,...)"
-71.776063570056806,19.352064905925101,Nan Sable,lieudit secondaire2,4,Nord-Est,42,Ouanaminte,423,Mont Organisé,MONT ORGANISE,1,423-01,1ère Savanette,SAVANETTE,0.395298600000000,0.005246800000000,"(4:-71.81919553024937,19.33171326835281,-71.69101527323613,...)"
-72.586146470570498,19.313804849739000,Mapou,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.587763717553301,19.341651170902001,Johanisse,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.567714932962105,19.363627924932899,Mare Louise,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.663782856636104,19.339733922140798,L'Estère Large,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.659957218949899,19.329108934394799,Bellevue,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.639409960629195,19.314357582539301,Grand Rac,lieudit secondaire1,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.580243283447601,19.335482529546201,Rigaud,lieudit secondaire2,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.552822360059096,19.342015920815999,Désiré,lieudit secondaire2,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
-72.579046672754501,19.351460666938099,Manyan,lieudit secondaire2,5,Artibonite,51,Gonaïves,513,L'Estère,L'ESTERE,1,513-01,2ème Pont l'Estère,PONT DE L'ESTERE,0.693894180000000,0.014954380000000,"(4:-72.72965056991774,19.29864772831019,-72.51039444494751,...)"
